"Reef","Site","Plot","Colony","Habitat","Depth","Cross_shelf","Taxa","Days_2022c","Bleaching_scores","Area_cm_2022","Area_cm_2023","log_2022","log_2023","log10_2022","log10_2023","Note_2022","Note_2023"
"OCCH","OCCH_BA2S","OCCH_BA2S_P1","OCCH_BA2S_P1_196","BA_S","Shallow","offshore","Plat",0,1,211.81384,230.06392,5.35570777569721,5.438357183356,2.32595433367164,2.36184851535042,NA,NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P1","OCCH_BA2S_P1_197","BA_S","Shallow","offshore","Menc",0,1,416.90929,455.29113,6.03286866815971,6.12093706049052,2.62004157262878,2.65828918944814,NA,NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P1","OCCH_BA2S_P1_200","BA_S","Shallow","offshore","Adgt",0,1,32.24705,68.17242,3.47342656618967,4.22204008423118,1.50848999099233,1.83360871095594,NA,NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P1","OCCH_BA2S_P1_202","BA_S","Shallow","offshore","Spis",0,1,326.94124,370.46033,5.78978046056072,5.91474636747861,2.51446970545279,2.56874170925326,"pm",NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P1","OCCH_BA2S_P1_204","BA_S","Shallow","offshore","Gspp",0,1,172.80582,217.96889,5.15216853635833,5.38435234618354,2.23755836517598,2.33839451257034,NA,NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P1","OCCH_BA2S_P1_205","BA_S","Shallow","offshore","Adgt",0,1,184.90816,236.13988,5.21985926938252,5.46442434130572,2.26695607700437,2.37316933820688,NA,NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P1","OCCH_BA2S_P1_210","BA_S","Shallow","offshore","Spis",0,1,99.16378,101.22602,4.5967728266502,4.61735583842957,1.99635307317699,2.00529216161373,NA,NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P1","OCCH_BA2S_P1_213","BA_S","Shallow","offshore","Pdam",0,4,224.1154,189.71541,5.41216109776755,5.24552510716833,2.35047169993189,2.27810260872817,"pm","pm"
"OCCH","OCCH_BA2S","OCCH_BA2S_P1","OCCH_BA2S_P1_214","BA_S","Shallow","offshore","Adgt",0,1,114.82925,166.8319,4.74344624237253,5.11698671864167,2.06005252826711,2.2222790958783,NA,NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P1","OCCH_BA2S_P1_215","BA_S","Shallow","offshore","Adgt",0,2,70.82832,91.45436,4.260258920721,4.51584005002626,1.85020694074823,1.96120441488411,NA,NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P1","OCCH_BA2S_P1_216","BA_S","Shallow","offshore","Abra",0,1,913.16678,1481.15691,6.81691853642059,7.30057875733896,2.96055010395145,3.17060106901241,NA,NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P1","OCCH_BA2S_P1_217","BA_S","Shallow","offshore","Pver",0,1,228.9841,268.29955,5.43365256882929,5.59210408020319,2.35980532722199,2.4286199442609,NA,NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P1","OCCH_BA2S_P1_218","BA_S","Shallow","offshore","Lobo_sp",0,1,98.98973,93.45287,4.59501610737976,4.53745724504047,1.99559013969159,1.97059264339301,NA,NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P1","OCCH_BA2S_P1_220","BA_S","Shallow","offshore","Spis",0,5,104.87823,93.10126,4.65279996288283,4.53368771802603,2.02068534927967,1.96895555861125,"pm",NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P1","OCCH_BA2S_P1_222","BA_S","Shallow","offshore","Shys",0,1,25.65312,60.37053,3.24466520164645,4.10050107196476,1.40914019269855,1.78082498859267,NA,NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P1","OCCH_BA2S_P1_223","BA_S","Shallow","offshore","Lobo_sp",0,4,275.17023,283.6648,5.61738992433566,5.64779325939008,2.4396014468379,2.45280544748349,NA,NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P1","OCCH_BA2S_P1_226","BA_S","Shallow","offshore","Menc",0,1,283.4994,344.26926,5.64721000676345,5.84142408375617,2.45255214408619,2.53689824603206,NA,NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P1","OCCH_BA2S_P1_230","BA_S","Shallow","offshore","Pdam",0,2,381.40531,364.83899,5.94386261546059,5.89945613297132,2.58138673508557,2.56210124477974,NA,"pm"
"OCCH","OCCH_BA2S","OCCH_BA2S_P1","OCCH_BA2S_P1_231","BA_S","Shallow","offshore","Pver",0,1,333.98537,144.75976,5.81109718962214,4.97507554077762,2.52372744325639,2.16064785441156,NA,"pm"
"OCCH","OCCH_BA2S","OCCH_BA2S_P1","OCCH_BA2S_P1_234","BA_S","Shallow","offshore","Adgt",0,1,222.49728,235.21429,5.40491487681247,5.46049697098157,2.34732470615645,2.37146370294672,NA,NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P1","OCCH_BA2S_P1_235","BA_S","Shallow","offshore","Pdam",0,5,258.11161,78.0671,5.55339208827778,4.35756871329137,2.41180753978422,1.8924680466967,"pm","pm"
"OCCH","OCCH_BA2S","OCCH_BA2S_P1","OCCH_BA2S_P1_237","BA_S","Shallow","offshore","Shys",0,4,89.24316,118.55456,4.49136477906739,4.77537327655446,1.95057493976359,2.07391826303585,NA,NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P2","OCCH_BA2S_P2_239","BA_S","Shallow","offshore","Pmas",0,1,27.83086,34.46262,3.32614547696476,3.53987525838955,1.44452662665326,1.53734829134443,NA,"pm"
"OCCH","OCCH_BA2S","OCCH_BA2S_P2","OCCH_BA2S_P2_240","BA_S","Shallow","offshore","Spis",0,4,91.00296,106.43249,4.51089203346037,4.6675108874384,1.95905551859318,2.02707422263785,NA,NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P2","OCCH_BA2S_P2_241","BA_S","Shallow","offshore","Plat",0,1,30.13722,45.86409,3.4057609527134,3.82568245792755,1.47910318844499,1.661472780992,NA,NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P2","OCCH_BA2S_P2_242","BA_S","Shallow","offshore","Menc",0,4,608.23709,714.05016,6.41056475661306,6.57095321197286,2.78407289968052,2.85372872080426,NA,NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P2","OCCH_BA2S_P2_244","BA_S","Shallow","offshore","Pmas",0,1,167.4047,178.11404,5.1204142341248,5.18242401930532,2.22376764693927,2.25069815446717,"pm",NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P2","OCCH_BA2S_P2_246","BA_S","Shallow","offshore","Spis",0,4,55.02903,45.16132,4.00786086416727,3.81024096826084,1.74059185754384,1.65476662723739,NA,NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P2","OCCH_BA2S_P2_247","BA_S","Shallow","offshore","Pmas",0,1,41.2647,45.5127,3.72000741293461,3.81799140788904,1.61557869207669,1.65813260040024,NA,NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P2","OCCH_BA2S_P2_249","BA_S","Shallow","offshore","Pver",0,1,472.71076,531.01734,6.15848370039182,6.274794676076,2.67459548797129,2.72510870289571,NA,"o"
"OCCH","OCCH_BA2S","OCCH_BA2S_P2","OCCH_BA2S_P2_250","BA_S","Shallow","offshore","Adgt",0,1,93.57077,182.57629,4.53871804838723,5.2071681130707,1.97114020332927,2.26144437784917,NA,NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P2","OCCH_BA2S_P2_251","BA_S","Shallow","offshore","Spis",0,4,49.80788,75.14705,3.90817320444482,4.31944686060481,1.69729805701254,1.87591193643499,NA,NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P2","OCCH_BA2S_P2_253","BA_S","Shallow","offshore","Pmas",0,1,40.17246,7.9863,3.69318168622726,2.0777275736755,1.60392842699464,0.902345620145502,"o","o"
"OCCH","OCCH_BA2S","OCCH_BA2S_P2","OCCH_BA2S_P2_254","BA_S","Shallow","offshore","Plat",0,1,247.53085,190.64975,5.51153522070567,5.25043797499928,2.39362933316789,2.28023624011747,NA,NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P2","OCCH_BA2S_P2_255","BA_S","Shallow","offshore","Pmas",0,1,16.58033,15.63415,2.80821705300727,2.7494576242257,1.21959317010767,1.19407427442804,"pm","pm"
"OCCH","OCCH_BA2S","OCCH_BA2S_P2","OCCH_BA2S_P2_256","BA_S","Shallow","offshore","Pmas",0,1,69.99926,58.42465,4.24848467056491,4.06773788982076,1.8450934488769,1.76659611937793,"pm","pm"
"OCCH","OCCH_BA2S","OCCH_BA2S_P2","OCCH_BA2S_P2_258","BA_S","Shallow","offshore","Menc",0,4,406.36191,538.79725,6.00724416647807,6.28933934058851,2.60891299294693,2.73142537043463,NA,NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P2","OCCH_BA2S_P2_259","BA_S","Shallow","offshore","Pver",0,1,375.58357,334.34107,5.92848100303336,5.81216163960435,2.57470658568564,2.52418972800993,"o","o"
"OCCH","OCCH_BA2S","OCCH_BA2S_P2","OCCH_BA2S_P2_260","BA_S","Shallow","offshore","Pmas",0,1,46.31403,35.11343,3.83544493894786,3.55858367837366,1.66571257262881,1.54547325490866,"pm","pm"
"OCCH","OCCH_BA2S","OCCH_BA2S_P2","OCCH_BA2S_P2_261","BA_S","Shallow","offshore","Lobo_sp",0,1,164.76916,205.7993,5.10454546404093,5.32690142203362,2.21687592765725,2.31344389323179,NA,NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P2","OCCH_BA2S_P2_263","BA_S","Shallow","offshore","Pmas",0,1,92.59981,88.45432,4.52828708981418,4.4824862605663,1.96661009558003,1.94671904817108,NA,NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P2","OCCH_BA2S_P2_264","BA_S","Shallow","offshore","Pmas",0,1,84.0724,74.54433,4.4316783323786,4.31139398198029,1.92465344532223,1.87241461568493,"pm","pm"
"OCCH","OCCH_BA2S","OCCH_BA2S_P2","OCCH_BA2S_P2_265","BA_S","Shallow","offshore","Atab",0,1,1099.96339,1592.13322,7.00303217641443,7.3728300438078,3.04137823080771,3.20197940403624,NA,"pm"
"OCCH","OCCH_BA2S","OCCH_BA2S_P2","OCCH_BA2S_P2_266","BA_S","Shallow","offshore","Plat",0,3,664.07452,321.11296,6.4983943720949,5.77179296153915,2.82221681703196,2.50665783388448,"o","pm"
"OCCH","OCCH_BA2S","OCCH_BA2S_P2","OCCH_BA2S_P2_267","BA_S","Shallow","offshore","Pver",0,1,309.81472,198.01024,5.73597444137949,5.28831874652897,2.4911020482292,2.29668765016305,"pm",NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P2","OCCH_BA2S_P2_268","BA_S","Shallow","offshore","Pver",0,1,247.86085,301.20686,5.51286749998613,5.70779727123079,2.39420793470775,2.47886485871797,NA,NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P2","OCCH_BA2S_P2_269","BA_S","Shallow","offshore","Spis",0,5,111.53739,98.00226,4.71435987101038,4.58499053962916,2.04742047768594,1.99123609093956,"pm",NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P2","OCCH_BA2S_P2_270","BA_S","Shallow","offshore","Atab",0,1,1012.26216,1354.4766,6.91994286768279,7.21117038562841,3.0052930025204,3.13177150654256,NA,"pm"
"OCCH","OCCH_BA2S","OCCH_BA2S_P2","OCCH_BA2S_P2_271","BA_S","Shallow","offshore","Pmas",0,1,147.98515,157.12954,4.9971119308921,5.0570705606855,2.17021813703934,2.1962578391011,NA,NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P3","OCCH_BA2S_P3_274","BA_S","Shallow","offshore","Pmas",0,1,42.27585,50.37223,3.7442160010284,3.91944003116192,1.6260923483005,1.70219117768433,NA,NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P3","OCCH_BA2S_P3_275","BA_S","Shallow","offshore","Acor",0,1,374.56921,697.63068,5.92577659229122,6.5476898509855,2.57353207502353,2.84362557149693,NA,NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P3","OCCH_BA2S_P3_276","BA_S","Shallow","offshore","Pdam",0,1,343.99674,431.08643,5.84063218058431,6.06630860364226,2.53655432685432,2.63456435208405,NA,NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P3","OCCH_BA2S_P3_278","BA_S","Shallow","offshore","Menc",0,1,1572.98206,1635.89037,7.36072849803456,7.39994250391491,3.19672376948442,3.21375419585158,NA,NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P3","OCCH_BA2S_P3_279","BA_S","Shallow","offshore","Adgt",0,4,98.19505,125.32476,4.58695580675795,4.83090844812679,1.99208959560906,2.09803688160127,NA,NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P3","OCCH_BA2S_P3_281","BA_S","Shallow","offshore","Adgt",0,2,208.73257,300.37589,5.34105386323891,5.70503465701521,2.3195902203527,2.47766507060852,NA,NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P3","OCCH_BA2S_P3_282","BA_S","Shallow","offshore","Pver",0,1,154.36111,127.26373,5.03929472762568,4.84626154744898,2.18853789289198,2.10470464791701,NA,"pm"
"OCCH","OCCH_BA2S","OCCH_BA2S_P3","OCCH_BA2S_P3_284","BA_S","Shallow","offshore","Spis",0,4,228.56239,226.81428,5.43180921464068,5.42413153283448,2.35900476866969,2.35567039382744,NA,NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P3","OCCH_BA2S_P3_285","BA_S","Shallow","offshore","Menc",0,1,539.07864,540.81665,6.28986146008113,6.29308031197672,2.73165212404916,2.73305005366548,NA,NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P3","OCCH_BA2S_P3_286","BA_S","Shallow","offshore","Spis",0,3,129.09394,148.10949,4.86054035639455,4.99795179754628,2.11090585585022,2.17058288649279,NA,NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P3","OCCH_BA2S_P3_288","BA_S","Shallow","offshore","Spis",0,3,160.81369,185.34421,5.08024648993685,5.22221469091081,2.20632301728794,2.26797902357666,NA,NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P3","OCCH_BA2S_P3_289","BA_S","Shallow","offshore","Plat",0,1,72.2497,82.63991,4.28012817473479,4.4144927357498,1.85883604812595,1.91718983553813,NA,NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P3","OCCH_BA2S_P3_290","BA_S","Shallow","offshore","Pmas",0,1,139.39334,160.86178,4.93729972100146,5.08054548693752,2.1442420243334,2.20645287003543,NA,NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P3","OCCH_BA2S_P3_291","BA_S","Shallow","offshore","Menc",0,1,301.5522,307.0786,5.70894313550958,5.72710374087675,2.47936250125126,2.48724955195024,NA,"o"
"OCCH","OCCH_BA2S","OCCH_BA2S_P3","OCCH_BA2S_P3_293","BA_S","Shallow","offshore","Gspp",0,3,41.8472,45.94885,3.73402488908191,3.82752882128503,1.62166640461768,1.66227464640975,NA,"pm"
"OCCH","OCCH_BA2S","OCCH_BA2S_P3","OCCH_BA2S_P3_294","BA_S","Shallow","offshore","Menc",0,1,268.38806,360.1288,5.59243391826598,5.88646174524073,2.42876319111149,2.55645785389263,NA,NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P3","OCCH_BA2S_P3_295","BA_S","Shallow","offshore","Plat",0,1,102.83985,116.64945,4.6331729238202,4.75917328349704,2.01216143451867,2.06688269544415,NA,"o"
"OCCH","OCCH_BA2S","OCCH_BA2S_P3","OCCH_BA2S_P3_296","BA_S","Shallow","offshore","Pver",0,1,199.64702,246.35516,5.29655090727712,5.50677423457942,2.30026283215012,2.39156166316485,NA,NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P4","OCCH_BA2S_P4_301","BA_S","Shallow","offshore","Plat",0,3,201.19793,248.45957,5.30428914990228,5.51528013612316,2.30362350822185,2.3952557292689,NA,NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P4","OCCH_BA2S_P4_302","BA_S","Shallow","offshore","Atab",0,1,988.95366,1181.60359,6.89664747511546,7.07462776946577,2.99517594207464,3.07247180179849,NA,NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P4","OCCH_BA2S_P4_303","BA_S","Shallow","offshore","Acor",0,1,338.3051,361.96708,5.82394815104992,5.89155326846403,2.52930854489162,2.558669074333,"new",NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P4","OCCH_BA2S_P4_304","BA_S","Shallow","offshore","Adgt",0,1,268.4233,210.13713,5.59256521205995,5.34776031760574,2.42882021128172,2.32250279647735,NA,NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P4","OCCH_BA2S_P4_305","BA_S","Shallow","offshore","Menc",0,1,1583.41234,1732.35179,7.36733750606304,7.45723518050717,3.19959402520204,3.23863608914906,NA,NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P4","OCCH_BA2S_P4_306","BA_S","Shallow","offshore","Acor",0,1,1786.49967,1917.1046,7.48801349274472,7.55857130598064,3.25200294031613,3.28264580925965,NA,NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P4","OCCH_BA2S_P4_308","BA_S","Shallow","offshore","Acor",0,1,137.49481,134.15659,4.9235861709397,4.89900769977988,2.13828630521427,2.12761201081594,NA,NA
"OCCH","OCCH_FL1S","OCCH_FL1S_P1","OCCH_FL1S_P1_312","FL_S","Shallow","offshore","Pmas",0,1,105.86165,75.15665,4.66213305293221,4.31957460197129,2.02473865878722,1.87596741380557,"pm","pm"
"OCCH","OCCH_FL1S","OCCH_FL1S_P1","OCCH_FL1S_P1_313","FL_S","Shallow","offshore","Pmas",0,1,85.30651,77.54403,4.44625077046006,4.35084590406736,1.93098217476888,1.88954836774782,"pm","pm"
"OCCH","OCCH_FL1S","OCCH_FL1S_P1","OCCH_FL1S_P1_314","FL_S","Shallow","offshore","Pmas",0,1,8.52751,9.34986,2.14329740798661,2.23536136992646,0.930822237366128,0.970805108018757,NA,NA
"OCCH","OCCH_FL1S","OCCH_FL1S_P1","OCCH_FL1S_P1_315","FL_S","Shallow","offshore","Gspp",0,1,28.21492,40.9084,3.33985091604583,3.71133542093449,1.45047882321822,1.61181249380393,NA,NA
"OCCH","OCCH_FL1S","OCCH_FL1S_P1","OCCH_FL1S_P1_316","FL_S","Shallow","offshore","Atab",0,1,236.11775,434.82448,5.46433062127406,6.0749424554101,2.37312863611429,2.6383139862644,NA,"pm"
"OCCH","OCCH_FL1S","OCCH_FL1S_P1","OCCH_FL1S_P1_317","FL_S","Shallow","offshore","Atab",0,1,1930.75894,2601.90803,7.56566843776366,7.86400031255999,3.28572805443035,3.41529194143025,NA,NA
"OCCH","OCCH_FL1S","OCCH_FL1S_P1","OCCH_FL1S_P1_318","FL_S","Shallow","offshore","Pdam",0,4,292.81788,313.5914,5.6795508457965,5.74809086463083,2.46659759201837,2.49636414398766,"o","o"
"OCCH","OCCH_FL1S","OCCH_FL1S_P1","OCCH_FL1S_P1_319","FL_S","Shallow","offshore","Adgt",0,1,252.4102,277.08791,5.53105554189489,5.62433482045878,2.40210690094535,2.44261757690156,NA,NA
"OCCH","OCCH_FL1S","OCCH_FL1S_P1","OCCH_FL1S_P1_320","FL_S","Shallow","offshore","Plat",0,2,144.8725,136.4798,4.97585404525563,4.91617661832612,2.16098595461049,2.13506837740082,NA,NA
"OCCH","OCCH_FL1S","OCCH_FL1S_P1","OCCH_FL1S_P1_322","FL_S","Shallow","offshore","Pmas",0,1,97.35758,86.35775,4.57839059216657,4.45849855157862,1.9883697701757,1.93630131852424,NA,NA
"OCCH","OCCH_FL1S","OCCH_FL1S_P1","OCCH_FL1S_P1_323","FL_S","Shallow","offshore","Plat",0,1,95.27032,118.60317,4.55671832458782,4.77578321470558,1.97895762395592,2.07409629691281,NA,NA
"OCCH","OCCH_FL1S","OCCH_FL1S_P1","OCCH_FL1S_P1_324","FL_S","Shallow","offshore","Pmas",0,1,42.45147,44.47891,3.74836154113305,3.79501514424638,1.62789273349245,1.64815413588548,NA,NA
"OCCH","OCCH_FL1S","OCCH_FL1S_P1","OCCH_FL1S_P1_326","FL_S","Shallow","offshore","Pver",0,4,458.29776,517.26018,6.12751910387494,6.2485459974373,2.66114773456965,2.71370904660567,NA,NA
"OCCH","OCCH_FL1S","OCCH_FL1S_P1","OCCH_FL1S_P1_327","FL_S","Shallow","offshore","Adgt",0,2,423.63898,343.98801,6.04888163026791,5.8406068021148,2.6269959137113,2.53654330512505,NA,"bleached"
"OCCH","OCCH_FL1S","OCCH_FL1S_P1","OCCH_FL1S_P1_328","FL_S","Shallow","offshore","Lobo_sp",0,1,115.68622,136.44444,4.75088152598293,4.91591749879758,2.06328163091049,2.13495584321942,NA,NA
"OCCH","OCCH_FL1S","OCCH_FL1S_P1","OCCH_FL1S_P1_329","FL_S","Shallow","offshore","Lobo_sp",0,2,192.20004,178.99814,5.25853670465272,5.18737541472531,2.28375347371638,2.2528485181758,NA,NA
"OCCH","OCCH_FL1S","OCCH_FL1S_P1","OCCH_FL1S_P1_330","FL_S","Shallow","offshore","Abra",0,1,1037.59489,1735.24101,6.94466070816358,7.45890159339659,3.01602782424577,3.23935980307151,NA,NA
"OCCH","OCCH_FL1S","OCCH_FL1S_P1","OCCH_FL1S_P1_331","FL_S","Shallow","offshore","Atab",0,1,1087.21984,1279.53948,6.99137911138272,7.15425551092686,3.03631736896717,3.10705369052147,NA,NA
"OCCH","OCCH_FL1S","OCCH_FL1S_P1","OCCH_FL1S_P1_332","FL_S","Shallow","offshore","Pver",0,1,259.29265,297.37413,5.55795734659718,5.69499104301985,2.41379020628079,2.47330318447197,NA,NA
"OCCH","OCCH_FL1S","OCCH_FL1S_P1","OCCH_FL1S_P1_333","FL_S","Shallow","offshore","Lobo_sp",0,1,116.02286,146.40333,4.75378724065634,4.98636534717017,2.06454356675914,2.1655509550296,NA,NA
"OCCH","OCCH_FL1S","OCCH_FL1S_P1","OCCH_FL1S_P1_334","FL_S","Shallow","offshore","Pmas",0,1,49.56762,50.77132,3.90333779796879,3.92733162822739,1.69519806666224,1.70561845474327,NA,NA
"OCCH","OCCH_FL1S","OCCH_FL1S_P1","OCCH_FL1S_P1_335","FL_S","Shallow","offshore","Acor",0,1,57.77188,71.59701,4.05650215210597,4.2710533133181,1.76171650048829,1.85489488588865,NA,NA
"OCCH","OCCH_FL1S","OCCH_FL1S_P1","OCCH_FL1S_P1_336","FL_S","Shallow","offshore","Spis",0,3,609.73585,447.91495,6.4130258305947,6.10460337064238,2.7851417305303,2.65119555807798,"pm","pm"
"OCCH","OCCH_FL1S","OCCH_FL1S_P1","OCCH_FL1S_P1_337","FL_S","Shallow","offshore","Pdam",0,4,325.67465,363.49703,5.78589887689202,5.89577112637623,2.51278395508443,2.56050086674972,NA,"bleached"
"OCCH","OCCH_FL1S","OCCH_FL1S_P1","OCCH_FL1S_P1_338","FL_S","Shallow","offshore","Gspp",0,3,66.39991,70.41501,4.19569570105978,4.2544064506652,1.82216749071546,1.8476652452975,NA,"pm"
"OCCH","OCCH_FL1S","OCCH_FL1S_P1","OCCH_FL1S_P1_339","FL_S","Shallow","offshore","Lobo_sp",0,1,54.62296,84.37009,4.00045430718064,4.43521295490685,1.73737523071465,1.92618851238186,NA,NA
"OCCH","OCCH_FL1S","OCCH_FL1S_P1","OCCH_FL1S_P1_340","FL_S","Shallow","offshore","Pmas",0,1,123.62247,128.24409,4.81723232461718,4.85393540111773,2.09209741662722,2.10803736022028,NA,NA
"OCCH","OCCH_FL1S","OCCH_FL1S_P1","OCCH_FL1S_P1_341","FL_S","Shallow","offshore","Adgt",0,1,66.8174,90.77493,4.20196352566574,4.50838314616267,1.82488957235536,1.95796592268407,NA,NA
"OCCH","OCCH_FL1S","OCCH_FL1S_P1","OCCH_FL1S_P1_342","FL_S","Shallow","offshore","Lobo_sp",0,3,54.35511,64.20587,3.99553862938678,4.16209463953798,1.73524037897396,1.80757473511045,NA,NA
"OCCH","OCCH_FL1S","OCCH_FL1S_P1","OCCH_FL1S_P1_343","FL_S","Shallow","offshore","Pmas",0,2,93.16061,96.26039,4.53432499286933,4.56705691539387,1.96923232355915,1.98344761689364,NA,"pm"
"OCCH","OCCH_FL1S","OCCH_FL1S_P1","OCCH_FL1S_P1_344","FL_S","Shallow","offshore","Menc",0,1,208.93195,289.86924,5.34200860086012,5.66942992474438,2.32000485763326,2.46220213185365,NA,NA
"OCCH","OCCH_FL1S","OCCH_FL1S_P2","OCCH_FL1S_P2_347","FL_S","Shallow","offshore","Lobo_sp",0,1,129.12899,144.82508,4.86081182725281,4.97552666937335,2.11102375414596,2.16084377707131,NA,NA
"OCCH","OCCH_FL1S","OCCH_FL1S_P2","OCCH_FL1S_P2_349","FL_S","Shallow","offshore","Atab",0,1,347.01467,501.76043,5.84936705571029,6.21812277470504,2.54034783492165,2.70049640885134,"new",NA
"OCCH","OCCH_FL1S","OCCH_FL1S_P2","OCCH_FL1S_P2_351","FL_S","Shallow","offshore","Adgt",0,1,160.78793,175.64874,5.0800862917385,5.16848620533,2.20625344409439,2.2446450387679,NA,NA
"OCCH","OCCH_FL1S","OCCH_FL1S_P2","OCCH_FL1S_P2_352","FL_S","Shallow","offshore","Lobo_sp",0,2,50.87815,70.76936,3.92943355830793,4.25942613866684,1.70653131137859,1.84984526809748,NA,NA
"OCCH","OCCH_FL1S","OCCH_FL1S_P2","OCCH_FL1S_P2_353","FL_S","Shallow","offshore","Adgt",0,4,382.19194,424.68972,5.94592294314843,6.05135883170487,2.58228152403131,2.62807174862593,NA,NA
"OCCH","OCCH_FL1S","OCCH_FL1S_P2","OCCH_FL1S_P2_354","FL_S","Shallow","offshore","Pdam",0,4,118.47875,132.80376,4.77473361960004,4.88887254989453,2.07364046355024,2.12321037114748,NA,NA
"OCCH","OCCH_FL1S","OCCH_FL1S_P2","OCCH_FL1S_P2_356","FL_S","Shallow","offshore","Plat",0,1,70.88108,104.56307,4.26100354320106,4.6497904300173,1.85053032618242,2.01937832576306,NA,"bleached"
"OCCH","OCCH_FL1S","OCCH_FL1S_P2","OCCH_FL1S_P2_357","FL_S","Shallow","offshore","Atab",0,1,366.12358,705.48712,5.90297092668357,6.55888851457058,2.563627700294,2.84848908929662,"new",NA
"OCCH","OCCH_FL1S","OCCH_FL1S_P2","OCCH_FL1S_P2_359","FL_S","Shallow","offshore","Pver",0,4,197.32808,216.60286,5.28486772423991,5.37806553854251,2.29518889022599,2.33566418670305,NA,NA
"OCCH","OCCH_FL1S","OCCH_FL1S_P2","OCCH_FL1S_P2_360","FL_S","Shallow","offshore","Pver",0,4,330.92997,340.83521,5.80190678199578,5.83139910534616,2.51973609993782,2.5325444532274,NA,NA
"OCCH","OCCH_FL1S","OCCH_FL1S_P2","OCCH_FL1S_P2_361","FL_S","Shallow","offshore","Adgt",0,1,358.98695,338.78439,5.88328603685264,5.82536388733628,2.55507866126355,2.52992339134862,NA,"pm"
"OCCH","OCCH_FL1S","OCCH_FL1S_P2","OCCH_FL1S_P2_362","FL_S","Shallow","offshore","Spis",0,5,121.59281,129.71315,4.80067783949445,4.86532547400104,2.08490789508766,2.11298400602198,"pm",NA
"OCCH","OCCH_FL1S","OCCH_FL1S_P2","OCCH_FL1S_P2_363","FL_S","Shallow","offshore","Lobo_sp",0,4,171.75022,179.86429,5.14604121203323,5.19220262208672,2.23489730203275,2.25494494769586,NA,"pm"
"OCCH","OCCH_FL1S","OCCH_FL1S_P2","OCCH_FL1S_P2_364","FL_S","Shallow","offshore","Spis",0,3,201.86087,176.61647,5.30757869771919,5.17398054542942,2.30505214068669,2.24703120035477,NA,"pm"
"OCCH","OCCH_FL1S","OCCH_FL1S_P2","OCCH_FL1S_P2_365","FL_S","Shallow","offshore","Menc",0,1,217.28321,158.05922,5.38120161782527,5.06296977292978,2.33702616863037,2.19881983442636,NA,"pm"
