"Reef","Site","Plot","Colony","Habitat","Depth","Cross_shelf","Taxa","Days_2022c","Survival_1","Area_2021","Area_cm_2021","log_2021","log10_2021","Note_2021","Note_2022"
"OCLB","OCLB_BA1S","OCLB_BA1S_P2","OCLB_BA1S_P2_3347","BA_S","Shallow","offshore","Pmas",-125,1,0.013083947,130.83947,4.87397115191297,2.11673877623144,NA,"bleached"
"OCLB","OCLB_BA1S","OCLB_BA1S_P2","OCLB_BA1S_P2_3348","BA_S","Shallow","offshore","Pmas",-125,1,0.02058574,205.8574,5.32718369607598,2.31356648329077,NA,"bleached"
"OCLB","OCLB_BA1S","OCLB_BA1S_P2","OCLB_BA1S_P2_3349","BA_S","Shallow","offshore","Shys",-125,1,0.001090602,10.90602,2.38931493035511,1.03766628978228,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P2","OCLB_BA1S_P2_3350","BA_S","Shallow","offshore","Pmas",-125,1,0.009899236,98.99236,4.59504267543953,1.99560167805334,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P2","OCLB_BA1S_P2_3351","BA_S","Shallow","offshore","Shys",-125,1,0.001967301,19.67301,2.97924764560488,1.29387081270946,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P2","OCLB_BA1S_P2_3352","BA_S","Shallow","offshore","Pmas",-125,1,0.001599277,15.99277,2.77213674511351,1.20392369148404,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P2","OCLB_BA1S_P2_3353","BA_S","Shallow","offshore","Abra",-125,1,0.324628268,3246.28268,8.08526582992667,3.51138633465807,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P2","OCLB_BA1S_P2_3354","BA_S","Shallow","offshore","Pmas",-125,1,0.009664017,96.64017,4.57099449329092,1.9851576852464,NA,"bleached"
"OCLB","OCLB_BA1S","OCLB_BA1S_P2","OCLB_BA1S_P2_3355","BA_S","Shallow","offshore","Pmas",-125,1,0.012494125,124.94125,4.82784362681768,2.0967058466187,"pm",NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P2","OCLB_BA1S_P2_3356","BA_S","Shallow","offshore","Pver",-125,1,0.012182335,121.82335,4.80257204461979,2.08573053792119,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P2","OCLB_BA1S_P2_3357","BA_S","Shallow","offshore","Pmas",-125,1,0.026288186,262.88186,5.57170472973563,2.41976061891843,NA,"pm"
"OCLB","OCLB_BA1S","OCLB_BA1S_P2","OCLB_BA1S_P2_3358","BA_S","Shallow","offshore","Pdam",-125,1,0.044421533,444.21533,6.09630942234613,2.64759354209973,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P2","OCLB_BA1S_P2_3359","BA_S","Shallow","offshore","Pmas",-125,1,0.012624606,126.24606,4.8382328597477,2.10121783315142,"pm","pm"
"OCLB","OCLB_BA1S","OCLB_BA1S_P2","OCLB_BA1S_P2_3360","BA_S","Shallow","offshore","Pmas",-125,1,0.019225285,192.25285,5.25881143272321,2.28387278660142,"pm","pm"
"OCLB","OCLB_BA1S","OCLB_BA1S_P2","OCLB_BA1S_P2_3361","BA_S","Shallow","offshore","Pmas",-125,1,0.004121676,41.21676,3.71884496975288,1.61507384941734,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P3","OCLB_BA1S_P3_3362","BA_S","Shallow","offshore","Spis",-125,0,0.003257666,32.57666,3.48359608103716,1.51290655517423,NA,"m"
"OCLB","OCLB_BA1S","OCLB_BA1S_P3","OCLB_BA1S_P3_3363","BA_S","Shallow","offshore","Acor",-125,0,0.003112869,31.12869,3.43812990197474,1.4931608444942,NA,"m"
"OCLB","OCLB_BA1S","OCLB_BA1S_P3","OCLB_BA1S_P3_3364","BA_S","Shallow","offshore","Pmas",-125,1,0.007231469,72.31469,4.2810272897157,1.85922652880076,NA,"bad"
"OCLB","OCLB_BA1S","OCLB_BA1S_P3","OCLB_BA1S_P3_3365","BA_S","Shallow","offshore","Spis",-125,0,0.001149488,11.49488,2.44190171883921,1.06050444184194,NA,"m"
"OCLB","OCLB_BA1S","OCLB_BA1S_P3","OCLB_BA1S_P3_3366","BA_S","Shallow","offshore","Acor",-125,0,0.02268007,226.8007,5.42407165826859,2.35564439063387,NA,"d"
"OCLB","OCLB_BA1S","OCLB_BA1S_P3","OCLB_BA1S_P3_3367","BA_S","Shallow","offshore","Shys",-125,1,0.004255803,42.55803,3.7508685563681,1.62898151637508,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P3","OCLB_BA1S_P3_3368","BA_S","Shallow","offshore","Shys",-125,1,0.01028066,102.8066,4.63284955329481,2.01202099648388,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P3","OCLB_BA1S_P3_3369","BA_S","Shallow","offshore","Menc",-125,1,0.012522645,125.22645,4.83012369833416,2.09769606909665,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P3","OCLB_BA1S_P3_3370","BA_S","Shallow","offshore","Pmas",-125,1,0.003172609,31.72609,3.45713937077225,1.50141655189687,"pm","bad"
"OCLB","OCLB_BA1S","OCLB_BA1S_P3","OCLB_BA1S_P3_3371","BA_S","Shallow","offshore","Shys",-125,1,0.007716466,77.16466,4.34594158020041,1.88741844695494,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P3","OCLB_BA1S_P3_3372","BA_S","Shallow","offshore","Spis",-125,1,0.002253482,22.53482,3.11506166853583,1.35285409343345,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P3","OCLB_BA1S_P3_3373","BA_S","Shallow","offshore","Spis",-125,0,0.001976911,19.76911,2.98412061846561,1.29598711793333,NA,"m"
"OCLB","OCLB_BA1S","OCLB_BA1S_P3","OCLB_BA1S_P3_3374","BA_S","Shallow","offshore","Gspp",-125,1,0.006096405,60.96405,4.11028434617942,1.78507381059904,NA,"bad"
"OCLB","OCLB_BA1S","OCLB_BA1S_P3","OCLB_BA1S_P3_3375","BA_S","Shallow","offshore","Pver",-125,0,0.064554802,645.54802,6.47009959946398,2.80992855341165,NA,"d"
"OCLB","OCLB_BA1S","OCLB_BA1S_P3","OCLB_BA1S_P3_3376","BA_S","Shallow","offshore","Spis",-125,1,0.001809896,18.09896,2.89585447805744,1.25765362021517,NA,"bad"
"OCLB","OCLB_BA1S","OCLB_BA1S_P3","OCLB_BA1S_P3_3377","BA_S","Shallow","offshore","Spis",-125,1,0.010168792,101.68792,4.62190851527189,2.00726936404424,NA,"bad"
"OCLB","OCLB_BA1S","OCLB_BA1S_P3","OCLB_BA1S_P3_3378","BA_S","Shallow","offshore","Shys",-125,1,0.006642397,66.42397,4.19605798531564,1.82232482876866,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P3","OCLB_BA1S_P3_3379","BA_S","Shallow","offshore","Shys",-125,1,0.001887533,18.87533,2.93785577842596,1.27589455319798,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P3","OCLB_BA1S_P3_3380","BA_S","Shallow","offshore","Spis",-125,0,0.002030163,20.30163,3.01070117839073,1.30753090843471,NA,"m"
"OCLB","OCLB_BA1S","OCLB_BA1S_P3","OCLB_BA1S_P3_3381","BA_S","Shallow","offshore","Spis",-125,1,0.072557808,725.57808,6.5869686888628,2.86068415404261,NA,"bad"
"OCLB","OCLB_BA1S","OCLB_BA1S_P3","OCLB_BA1S_P3_3382","BA_S","Shallow","offshore","Gspp",-125,1,0.008633409,86.33409,4.45822453747178,1.93618231570967,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P3","OCLB_BA1S_P3_3383","BA_S","Shallow","offshore","Shys",-125,1,0.005603866,56.03866,4.02604180969113,1.74848774186064,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P3","OCLB_BA1S_P3_3384","BA_S","Shallow","offshore","Shys",-125,1,0.019448481,194.48481,5.27035406232234,2.28888568694298,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P3","OCLB_BA1S_P3_3385","BA_S","Shallow","offshore","Pmas",-125,1,0.020096396,200.96396,5.3031255884997,2.30311817992535,NA,"bad"
"OCLB","OCLB_BA1S","OCLB_BA1S_P3","OCLB_BA1S_P3_3386","BA_S","Shallow","offshore","Gspp",-125,1,0.012520767,125.20767,4.82997371877039,2.09763093379971,"pm",NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P3","OCLB_BA1S_P3_3387","BA_S","Shallow","offshore","Pmas",-125,1,0.010201978,102.01978,4.62516671605254,2.0086843826642,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P3","OCLB_BA1S_P3_3388","BA_S","Shallow","offshore","Pmas",-125,1,0.008685742,86.85742,4.46426792369524,1.93880692499853,NA,"bad"
"OCLB","OCLB_BA1S","OCLB_BA1S_P3","OCLB_BA1S_P3_3389","BA_S","Shallow","offshore","Gspp",-125,1,0.006859522,68.59522,4.22822285300383,1.83629385331679,NA,"bad"
"OCLB","OCLB_BA1S","OCLB_BA1S_P3","OCLB_BA1S_P3_3390","BA_S","Shallow","offshore","Pmas",-125,1,0.003527337,35.27337,3.56312828830838,1.54744695392571,NA,"bad"
"OCLB","OCLB_BA1S","OCLB_BA1S_P3","OCLB_BA1S_P3_3391","BA_S","Shallow","offshore","Pmas",-125,1,0.015115496,151.15496,5.01830553577142,2.17942240269007,NA,"bad"
"OCLB","OCLB_BA1S","OCLB_BA1S_P3","OCLB_BA1S_P3_3392","BA_S","Shallow","offshore","Pmas",-125,1,0.003964245,39.64245,3.67990051380817,1.59816048709983,NA,"bad"
"OCLB","OCLB_BA1S","OCLB_BA1S_P3","OCLB_BA1S_P3_3393","BA_S","Shallow","offshore","Pmas",-125,1,0.129569697,1295.69697,7.16680403012775,3.11250344316647,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P3","OCLB_BA1S_P3_3394","BA_S","Shallow","offshore","Spis",-125,1,0.03080268,308.0268,5.73018679217518,2.48858850411658,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P3","OCLB_BA1S_P3_3395","BA_S","Shallow","offshore","Pmas",-125,1,0.012612685,126.12685,4.83728814655431,2.10080754942454,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P3","OCLB_BA1S_P3_3396","BA_S","Shallow","offshore","Pmas",-125,1,0.182929211,1829.29211,7.51168434586271,3.26228306120721,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P3","OCLB_BA1S_P3_3397","BA_S","Shallow","offshore","Pmas",-125,1,0.011080238,110.80238,4.70774825422689,2.04454908900041,"pm","bad"
"OCLB","OCLB_BA1S","OCLB_BA1S_P3","OCLB_BA1S_P3_3398","BA_S","Shallow","offshore","Pmas",-125,1,0.000799813,7.99813,2.07920776435605,0.902988458790228,NA,"bad"
"OCLB","OCLB_BA1S","OCLB_BA1S_P3","OCLB_BA1S_P3_3399","BA_S","Shallow","offshore","Pmas",-125,1,0.040125514,401.25514,5.99459748433103,2.60342060867608,NA,"pm"
"OCLB","OCLB_BA1S","OCLB_BA1S_P3","OCLB_BA1S_P3_3400","BA_S","Shallow","offshore","Pmas",-125,1,0.012784664,127.84664,4.85083142059404,2.1066893186069,"pm",NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P3","OCLB_BA1S_P3_3401","BA_S","Shallow","offshore","Pmas",-125,1,0.001627116,16.27116,2.78939421555484,1.21141851566832,"pm","bad"
"OCLB","OCLB_BA1S","OCLB_BA1S_P3","OCLB_BA1S_P3_3402","BA_S","Shallow","offshore","Pmas",-125,1,0.022036759,220.36759,5.39529701564903,2.34314772212546,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P3","OCLB_BA1S_P3_3403","BA_S","Shallow","offshore","Pmas",-125,1,0.016824526,168.24526,5.12542279576543,2.22594283762207,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P3","OCLB_BA1S_P3_3404","BA_S","Shallow","offshore","Pmas",-125,1,0.013389944,133.89944,4.89708907046284,2.12677876069074,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P3","OCLB_BA1S_P3_3405","BA_S","Shallow","offshore","Pmas",-125,1,0.018861765,188.61765,5.23972195012603,2.27558232964708,NA,"bad"
"OCLB","OCLB_BA1S","OCLB_BA1S_P3","OCLB_BA1S_P3_3406","BA_S","Shallow","offshore","Pmas",-125,1,0.007668877,76.68877,4.3397552830512,1.88473177223962,NA,"bad"
"OCLB","OCLB_BA1S","OCLB_BA1S_P3","OCLB_BA1S_P3_3407","BA_S","Shallow","offshore","Pmas",-125,1,0.004326561,43.26561,3.76735809311567,1.63614283119369,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P3","OCLB_BA1S_P3_3408","BA_S","Shallow","offshore","Spis",-125,1,0.016481466,164.81466,5.10482156982967,2.21699583887772,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P3","OCLB_BA1S_P3_3409","BA_S","Shallow","offshore","Pdam",-125,1,0.180241858,1802.41858,7.49688469754249,3.25585565560763,"pm",NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P3","OCLB_BA1S_P3_3410","BA_S","Shallow","offshore","Lobo_sp",-125,1,0.012683854,126.83854,4.84291493903941,2.10325123435164,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P3","OCLB_BA1S_P3_3411","BA_S","Shallow","offshore","Pmas",-125,1,0.010393173,103.93173,4.64373424128109,2.01674815641356,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P3","OCLB_BA1S_P3_3412","BA_S","Shallow","offshore","Pmas",-125,1,0.006596548,65.96548,4.18913157489533,1.81931672694372,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P3","OCLB_BA1S_P3_3413","BA_S","Shallow","offshore","Pmas",-125,1,0.01323998,132.3998,4.88582613292775,2.12188732906922,NA,"bad"
"OCLB","OCLB_BA1S","OCLB_BA1S_P3","OCLB_BA1S_P3_3414","BA_S","Shallow","offshore","Shys",-125,1,0.007680124,76.80124,4.34122078585662,1.88536823202123,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P3","OCLB_BA1S_P3_3415","BA_S","Shallow","offshore","Pmas",-125,1,0.006743232,67.43232,4.21112442820534,1.82886810177756,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P3","OCLB_BA1S_P3_3416","BA_S","Shallow","offshore","Gspp",-125,1,0.002355333,23.55333,3.15926721174009,1.3720523169166,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P3","OCLB_BA1S_P3_3417","BA_S","Shallow","offshore","Pmas",-125,1,0.010388768,103.88768,4.64331031552113,2.01656404779527,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P3","OCLB_BA1S_P3_3418","BA_S","Shallow","offshore","Pmas",-125,1,0.009325464,93.25464,4.53533381599914,1.96967044987764,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P3","OCLB_BA1S_P3_3419","BA_S","Shallow","offshore","Spis",-125,1,0.002624896,26.24896,3.26762636920516,1.41911210106736,NA,"bad"
"OCLB","OCLB_BA1S","OCLB_BA1S_P3","OCLB_BA1S_P3_3420","BA_S","Shallow","offshore","Pver",-125,1,0.043288625,432.88625,6.07047499141173,2.63637379130181,"pm","bad"
"OCLB","OCLB_BA1S","OCLB_BA1S_P3","OCLB_BA1S_P3_3421","BA_S","Shallow","offshore","Shys",-125,1,0.009773489,97.73489,4.58225860891195,1.99004962850413,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P3","OCLB_BA1S_P3_3422","BA_S","Shallow","offshore","Menc",-125,1,0.020332153,203.32153,5.314788617634,2.30818336912066,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P3","OCLB_BA1S_P3_3423","BA_S","Shallow","offshore","Pmas",-125,1,0.009545117,95.45117,4.55861480782319,1.97978125616006,NA,"bad"
"OCLB","OCLB_BA1S","OCLB_BA1S_P3","OCLB_BA1S_P3_3424","BA_S","Shallow","offshore","Pmas",-125,1,0.006421627,64.21627,4.16225660538005,1.80764507598192,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P3","OCLB_BA1S_P3_3425","BA_S","Shallow","offshore","Gspp",-125,1,0.008531674,85.31674,4.44637068377799,1.93103425246117,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P3","OCLB_BA1S_P3_3426","BA_S","Shallow","offshore","Gspp",-125,1,0.00694043,69.4043,4.23994882524752,1.84138637835717,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P3","OCLB_BA1S_P3_3427","BA_S","Shallow","offshore","Pmas",-125,1,0.019486071,194.86071,5.27228499563215,2.28972428062435,NA,"bad"
"OCLB","OCLB_BA1S","OCLB_BA1S_P3","OCLB_BA1S_P3_3428","BA_S","Shallow","offshore","Pmas",-125,1,0.004165735,41.65735,3.72947782363198,1.61969163918392,"pm","bad"
"OCLB","OCLB_BA1S","OCLB_BA1S_P3","OCLB_BA1S_P3_3429","BA_S","Shallow","offshore","Gspp",-125,1,0.004043988,40.43988,3.69981642678882,1.60680985820939,NA,"bad"
"OCLB","OCLB_BA1S","OCLB_BA1S_P3","OCLB_BA1S_P3_3430","BA_S","Shallow","offshore","Spis",-125,1,0.073835377,738.35377,6.6044230728863,2.86826449670904,NA,"bad"
"OCLB","OCLB_BA1S","OCLB_BA1S_P3","OCLB_BA1S_P3_3431","BA_S","Shallow","offshore","Spis",-125,1,0.003889264,38.89264,3.66080502963841,1.58986742369563,NA,"bad"
"OCLB","OCLB_BA1S","OCLB_BA1S_P3","OCLB_BA1S_P3_3432","BA_S","Shallow","offshore","Pmas",-125,1,0.009989396,99.89396,4.60410922336624,1.99953922978782,NA,"bad"
"OCLB","OCLB_BA1S","OCLB_BA1S_P3","OCLB_BA1S_P3_3433","BA_S","Shallow","offshore","Pmas",-125,1,0.004537612,45.37612,3.81498597547598,1.65682735768751,"pm",NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P3","OCLB_BA1S_P3_3434","BA_S","Shallow","offshore","Pmas",-125,1,0.039928856,399.28856,5.98968436352101,2.60128686741937,"pm","bad"
"OCLB","OCLB_BA1S","OCLB_BA1S_P3","OCLB_BA1S_P3_3435","BA_S","Shallow","offshore","Pmas",-125,1,0.004909955,49.09955,3.89384986978903,1.69107751180907,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P3","OCLB_BA1S_P3_3436","BA_S","Shallow","offshore","Pmas",-125,1,0.006546126,65.46126,4.18145851728375,1.81598436036369,"pm","bad"
"OCLB","OCLB_BA1S","OCLB_BA1S_P3","OCLB_BA1S_P3_3437","BA_S","Shallow","offshore","Pmas",-125,1,0.00606657,60.6657,4.1053784642158,1.78294321313337,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P3","OCLB_BA1S_P3_3438","BA_S","Shallow","offshore","Pmas",-125,1,0.008700273,87.00273,4.46593949747261,1.93953288026614,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P3","OCLB_BA1S_P3_3439","BA_S","Shallow","offshore","Gspp",-125,1,0.005958022,59.58022,4.08732363979259,1.77510210251463,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P3","OCLB_BA1S_P3_3440","BA_S","Shallow","offshore","Shys",-125,1,0.001746911,17.46911,2.86043417837201,1.24227077951442,NA,"bad"
"OCLB","OCLB_BA1S","OCLB_BA1S_P3","OCLB_BA1S_P3_3441","BA_S","Shallow","offshore","Pmas",-125,1,0.047364167,473.64167,6.16045106534118,2.67544990371268,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_3442","BA_S","Shallow","offshore","Shys",-125,1,0.008580345,85.80345,4.45205921547573,1.93350475038763,NA,"bad"
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_3443","BA_S","Shallow","offshore","Shys",-125,1,0.002204506,22.04506,3.0930885405118,1.34331128518246,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_3444","BA_S","Shallow","offshore","Spis",-125,1,0.00449803,44.9803,3.80622461613987,1.65302234767387,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_3445","BA_S","Shallow","offshore","Acor",-125,0,0.003873949,38.73949,3.65685949320453,1.58815389899425,NA,"m"
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_3446","BA_S","Shallow","offshore","Shys",-125,1,0.004885169,48.85169,3.8887889735915,1.688879592517,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_3447","BA_S","Shallow","offshore","Spis",-125,0,0.003847328,38.47328,3.6499639743722,1.58515921321551,NA,"m"
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_3448","BA_S","Shallow","offshore","Acor",-125,1,0.079269258,792.69258,6.67543547938553,2.89910479299832,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_3449","BA_S","Shallow","offshore","Spis",-125,1,0.018506484,185.06484,5.22070625015877,2.26732391608177,NA,"bad"
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_3450","BA_S","Shallow","offshore","Spis",-125,0,0.003763381,37.63381,3.62790284848347,1.57557818797746,NA,"m"
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_3451","BA_S","Shallow","offshore","Spis",-125,1,0.021242844,212.42844,5.35860517870929,2.32721265981163,NA,"bad"
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_3452","BA_S","Shallow","offshore","Menc",-125,1,0.010516502,105.16502,4.65553073550436,2.02187130876053,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_3453","BA_S","Shallow","offshore","Pver",-125,0,0.041330651,413.30651,6.0241894726639,2.61627224591759,NA,"d"
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_3454","BA_S","Shallow","offshore","Spis",-125,1,0.005561527,55.61527,4.01845780383757,1.74519404996771,NA,"bad"
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_3455","BA_S","Shallow","offshore","Spis",-125,1,0.006650986,66.50986,4.19735020734749,1.82288603366648,NA,"bad"
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_3456","BA_S","Shallow","offshore","Spis",-125,1,0.006239174,62.39174,4.13343289481859,1.7951270975371,NA,"bad"
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_3457","BA_S","Shallow","offshore","Spis",-125,1,0.020025566,200.25566,5.29959485021819,2.30158479977265,NA,"bad"
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_3458","BA_S","Shallow","offshore","Pver",-125,1,0.024669804,246.69804,5.50816507863144,2.39216569906182,NA,"bad"
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_3459","BA_S","Shallow","offshore","Menc",-125,1,0.004613989,46.13989,3.83167786869422,1.66407655480471,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_3460","BA_S","Shallow","offshore","Pmas",-125,1,0.015847202,158.47202,5.06557804776563,2.19995259379486,"pm","bad"
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_3461","BA_S","Shallow","offshore","Pdam",-125,1,0.059252384,592.52384,6.38439110848675,2.77270582872798,NA,"pm"
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_3462","BA_S","Shallow","offshore","Gspp",-125,1,0.008897888,88.97888,4.48839903820045,1.94928693487032,"o","bad"
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_3463","BA_S","Shallow","offshore","Spis",-125,0,0.006864167,68.64167,4.22889978472057,1.83658784102599,NA,"m"
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_3464","BA_S","Shallow","offshore","Spis",-125,1,0.015948679,159.48679,5.07196109747841,2.20272471706283,NA,"bad"
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_3465","BA_S","Shallow","offshore","Spis",-125,1,0.002815897,28.15897,3.33786595391635,1.44961676511861,NA,"bad"
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_3466","BA_S","Shallow","offshore","Spis",-125,1,0.030181833,301.81833,5.7098252800759,2.47974561176865,NA,"bad"
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_3467","BA_S","Shallow","offshore","Shys",-125,1,0.013928082,139.28082,4.93649218286363,2.14389131497621,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_3468","BA_S","Shallow","offshore","Pver",-125,0,0.011843583,118.43583,4.77437129491348,2.07348310793821,NA,"m"
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_3469","BA_S","Shallow","offshore","Spis",-125,1,0.033316691,333.16691,5.80864359563726,2.52266186092793,NA,"bad"
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_3470","BA_S","Shallow","offshore","Spis",-125,1,0.083704301,837.04301,6.7298754550713,2.9227477740336,"pm","bad"
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_3471","BA_S","Shallow","offshore","Pmas",-125,1,0.019954862,199.54862,5.29605791591082,2.30004872872011,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_3472","BA_S","Shallow","offshore","Pmas",-125,1,0.00783671,78.3671,4.36140419642452,1.89413377585685,NA,"bad"
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_3473","BA_S","Shallow","offshore","Pmas",-125,1,0.010001975,100.01975,4.60536766648753,2.00008576469119,NA,"bad"
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_3474","BA_S","Shallow","offshore","Spis",-125,1,0.039848674,398.48674,5.98767422289623,2.60041387443817,NA,"bad"
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_3475","BA_S","Shallow","offshore","Spis",-125,1,0.005446945,54.46945,3.99763999404334,1.73615299004877,NA,"bad"
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_3476","BA_S","Shallow","offshore","Spis",-125,1,0.006677254,66.77254,4.20129191818263,1.82459789693144,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_3477","BA_S","Shallow","offshore","Pmas",-125,1,0.013616926,136.16926,4.91389867073823,2.13407907733334,NA,"bad"
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_3478","BA_S","Shallow","offshore","Pver",-125,1,0.027960547,279.60547,5.63337957383066,2.44654566338115,NA,"bad"
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_3479","BA_S","Shallow","offshore","Pver",-125,0,0.011189098,111.89098,4.71752500438347,2.04879507764436,NA,"d"
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_3480","BA_S","Shallow","offshore","Pmas",-125,1,0.004407295,44.07295,3.78584621557433,1.64417212075824,"pm",NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_3481","BA_S","Shallow","offshore","Pmas",-125,1,0.004407295,44.07295,3.78584621557433,1.64417212075824,"pm",NA
