"Reef","Site","Plot","Colony","Habitat","Depth","Cross_shelf","Taxa","Days_2022c","Bleaching_scores","Survival_2","Area_2022","Area_cm_2022","log_2022","log10_2022","Note_2022","Note_2023"
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_3875","BA_S","Shallow","offshore","Menc",0,4,0,0.001839967,18.39967,2.9123327296715,1.26481003396257,NA,"m"
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_3876","BA_S","Shallow","offshore","Spis",0,3,0,0.008569582,85.69582,4.45080404961841,1.93295963878192,NA,"d"
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_3877","BA_S","Shallow","offshore","Pmas",0,1,1,0.010478197,104.78197,4.65188171510129,2.02028655933512,"bad","bad"
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_3878","BA_S","Shallow","offshore","Adgt",0,4,1,0.010339687,103.39687,4.63857469082312,2.01450739212056,"bad","o"
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_3879","BA_S","Shallow","offshore","Acor",0,1,1,0.08459031,845.9031,6.74040481403904,2.92732061653127,"bad","bad"
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_3880","BA_S","Shallow","offshore","Pmas",0,1,1,0.002741579,27.41579,3.31111912478225,1.43800076481726,NA,"bad"
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_3881","BA_S","Shallow","offshore","Pmas",0,1,1,0.003739441,37.39441,3.6215212280088,1.57280668541971,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_3882","BA_S","Shallow","offshore","Pmas",0,1,1,0.008742935,87.42935,4.47083103864612,1.94165724960579,"bad","pm"
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_3883","BA_S","Shallow","offshore","Spis",0,4,1,0.012983062,129.83062,4.86623067783638,2.11337713105266,"bad",NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_3884","BA_S","Shallow","offshore","Pmas",0,2,1,0.01911749,191.1749,5.25318871584921,2.28143087168974,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_3885","BA_S","Shallow","offshore","Pmas",0,1,1,0.006870488,68.70488,4.22982023018444,1.83698758541184,NA,"bad"
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_3886","BA_S","Shallow","offshore","Pmas",0,2,1,0.007175841,71.75841,4.27330506031443,1.8558728071838,"bad","o"
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_3887","BA_S","Shallow","offshore","Lobo_sp",0,4,1,0.003159136,31.59136,3.45288366548591,1.4995683225744,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_3888","BA_S","Shallow","offshore","Shys",0,5,1,0.005295263,52.95263,3.96939774031345,1.72388753509737,NA,"pm"
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_3889","BA_S","Shallow","offshore","Gspp",0,1,1,0.007523945,75.23945,4.32067569446459,1.87644561219947,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_3890","BA_S","Shallow","offshore","Gspp",0,1,1,0.006381355,63.81355,4.15596555024593,1.80491290545182,NA,"bad"
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_3891","BA_S","Shallow","offshore","Pmas",0,1,1,0.024323751,243.23751,5.49403837339636,2.38603054893075,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_3892","BA_S","Shallow","offshore","Acor",0,1,1,0.040898205,408.98205,6.01367126754915,2.61170424747673,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_3893","BA_S","Shallow","offshore","Gspp",0,2,1,0.004872349,48.72349,3.88616125466201,1.68773838868593,NA,"o"
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_3894","BA_S","Shallow","offshore","Menc",0,3,1,0.027540879,275.40879,5.61825650299654,2.43997779716846,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_3895","BA_S","Shallow","offshore","Pver",0,1,1,0.018410943,184.10943,5.21553030908909,2.26507603343655,"bad","o"
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_3896","BA_S","Shallow","offshore","Pmas",0,1,1,0.004684997,46.84997,3.84695036834271,1.67070931712692,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_3897","BA_S","Shallow","offshore","Lobo_sp",0,2,1,0.005788541,57.88541,4.05846536664202,1.76256911372809,NA,"bad"
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_3898","BA_S","Shallow","offshore","Gspp",0,1,1,0.004567877,45.67877,3.8216336385404,1.65971440107394,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_3899","BA_S","Shallow","offshore","Spis",0,3,1,0.03558948,355.8948,5.87463518156366,2.55132164254781,NA,"pm"
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_3900","BA_S","Shallow","offshore","Pmas",0,1,1,0.009408489,94.08489,4.54419745984037,1.97351988148745,NA,"o"
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_3901","BA_S","Shallow","offshore","Acor",0,3,1,0.056754962,567.54962,6.34132818165659,2.75400383723104,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_3902","BA_S","Shallow","offshore","Pmas",0,1,1,0.007195435,71.95435,4.27603189015767,1.85705705433781,"bad",NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_3903","BA_S","Shallow","offshore","Pmas",0,1,1,0.010234077,102.34077,4.62830812728845,2.01004868022935,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_3904","BA_S","Shallow","offshore","Pmas",0,2,1,0.019795367,197.95367,5.28803301341564,2.29656355784864,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_3905","BA_S","Shallow","offshore","Gspp",0,4,1,0.005759255,57.59255,4.05339321905889,1.76036630802134,NA,"pm"
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_3906","BA_S","Shallow","offshore","Pmas",0,1,1,0.010851019,108.51019,4.68684408562128,2.03547052392621,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_3907","BA_S","Shallow","offshore","Pmas",0,1,1,0.026789599,267.89599,5.59059880816679,2.42796621292173,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_3908","BA_S","Shallow","offshore","Lobo_sp",0,1,1,0.010526198,105.26198,4.65645229031303,2.02227153492871,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_3909","BA_S","Shallow","offshore","Pmas",0,2,1,0.013842476,138.42476,4.93032692891667,2.14121377920751,NA,"o"
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_3910","BA_S","Shallow","offshore","Acor",0,5,1,0.018482472,184.82472,5.21940791649545,2.26676005693612,NA,"o"
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_3911","BA_S","Shallow","offshore","Pmas",0,1,1,0.019498728,194.98728,5.2729343256669,2.29000628107538,NA,"bad"
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_3912","BA_S","Shallow","offshore","Menc",0,1,1,0.039772775,397.72775,5.98576772599262,2.59958589335317,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_3913","BA_S","Shallow","offshore","Menc",0,5,1,0.074285928,742.85928,6.61050663243314,2.87090655305056,NA,"pm"
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_3914","BA_S","Shallow","offshore","Pmas",0,1,1,0.014535441,145.35441,4.97917496710189,2.16242821264316,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_3915","BA_S","Shallow","offshore","Pmas",0,1,1,0.011483312,114.83312,4.743479944019,2.0600671647062,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_3916","BA_S","Shallow","offshore","Pmas",0,1,1,0.006070492,60.70492,4.10602474914646,1.78322389111249,NA,"pm"
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_3917","BA_S","Shallow","offshore","Pmas",0,1,1,0.019576096,195.76096,5.27689432308643,2.29172608610303,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_3918","BA_S","Shallow","offshore","Pmas",0,1,1,0.00872892,87.2892,4.46922674385247,1.94096051322957,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_3919","BA_S","Shallow","offshore","Gspp",0,1,1,0.003455141,34.55141,3.54244835980064,1.53846577508864,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_3920","BA_S","Shallow","offshore","Pmas",0,1,1,0.017719344,177.19344,5.17724201716968,2.24844763953445,"bad",NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_3921","BA_S","Shallow","offshore","Pdam",0,1,1,0.027663517,276.63517,5.62269956226839,2.44190739329299,NA,"o"
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_3922","BA_S","Shallow","offshore","Pmas",0,1,1,0.017486911,174.86911,5.16403775121756,2.24271309969387,"bad","pm"
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_3923","BA_S","Shallow","offshore","Pmas",0,1,1,0.004016494,40.16494,3.69299447578674,1.60384712253337,NA,"pm"
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_3924","BA_S","Shallow","offshore","Pmas",0,1,1,0.011973177,119.73177,4.78525399088182,2.07820940274549,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_3925","BA_S","Shallow","offshore","Pver",0,1,1,0.053832858,538.32858,6.2884691172283,2.73104743723127,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_3926","BA_S","Shallow","offshore","Menc",0,4,1,0.022986563,229.86563,5.43749492081042,2.36147403948492,NA,"pm"
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_3927","BA_S","Shallow","offshore","Pmas",0,1,1,0.015505929,155.05929,5.04380755990764,2.19049779104979,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_3928","BA_S","Shallow","offshore","Adgt",0,4,1,0.00513738,51.3738,3.93912831487937,1.71074169066097,NA,"pm"
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_3929","BA_S","Shallow","offshore","Gspp",0,1,1,0.007164044,71.64044,4.27165971899386,1.85515824452743,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_3930","BA_S","Shallow","offshore","Lobo_sp",0,2,1,0.006915615,69.15615,4.23636699124937,1.83983080761668,NA,"bad"
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_3931","BA_S","Shallow","offshore","Pmas",0,1,1,0.00162272,16.2272,2.78668884661856,1.21024358886778,"bad",NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_3932","BA_S","Shallow","offshore","Pver",0,1,1,0.032743401,327.43401,5.79128653858902,2.51512378682979,NA,"pm"
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_3933","BA_S","Shallow","offshore","Spis",0,3,1,0.007174579,71.74579,4.27312917696004,1.85579642201353,NA,"o"
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_3934","BA_S","Shallow","offshore","Spis",0,3,1,0.00208657,20.8657,3.03810666248627,1.31943295895129,NA,"bad"
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_3935","BA_S","Shallow","offshore","Pmas",0,1,1,0.015649448,156.49448,5.05302073779266,2.19449902336605,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_3936","BA_S","Shallow","offshore","Plat",0,4,1,0.016201181,162.01181,5.08766923380979,2.20954667399254,"bad","pm"
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_3937","BA_S","Shallow","offshore","Pmas",0,1,1,0.034264337,342.64337,5.8366901686545,2.53484233282561,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_3938","BA_S","Shallow","offshore","Pmas",0,1,1,0.005776337,57.76337,4.05635483775792,1.76165252267983,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_3939","BA_S","Shallow","offshore","Spis",0,2,1,0.018556558,185.56558,5.22340835056744,2.2684974233788,"pm","pm"
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_3940","BA_S","Shallow","offshore","Lobo_sp",0,1,1,0.020989523,209.89523,5.34660850146117,2.3220025690816,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_3941","BA_S","Shallow","offshore","Menc",0,4,1,0.007110555,71.10555,4.26416539283447,1.85190350003082,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_3942","BA_S","Shallow","offshore","Pmas",0,1,1,0.013060212,130.60212,4.8721554494824,2.11595022668507,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_3943","BA_S","Shallow","offshore","Pmas",0,1,1,0.005906799,59.06799,4.07868915331511,1.7713521926834,"pm",NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_3944","BA_S","Shallow","offshore","Pmas",0,1,1,0.018153075,181.53075,5.20142506084231,2.2589502019571,"bad",NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_3945","BA_S","Shallow","offshore","Acor",0,1,1,0.15983773,1598.3773,7.37674420609174,3.20367930311743,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_3946","BA_S","Shallow","offshore","Pmas",0,2,1,0.007970111,79.70111,4.37828351292629,1.90146436987187,"bad",NA
"OCLB","OCLB_FL1S","OCLB_FL1S_P1","OCLB_FL1S_P1_3947","FL_S","Shallow","offshore","Spis",0,5,0,0.067544556,675.44556,6.51537256199857,2.82959035121983,"pm","d"
"OCLB","OCLB_FL1S","OCLB_FL1S_P1","OCLB_FL1S_P1_3948","FL_S","Shallow","offshore","Menc",0,4,1,0.042951306,429.51306,6.06265214841254,2.63297637375446,NA,"bad"
"OCLB","OCLB_FL1S","OCLB_FL1S_P1","OCLB_FL1S_P1_3949","FL_S","Shallow","offshore","Shys",0,5,1,0.028443831,284.43831,5.65051639349858,2.4539880896003,NA,"bad"
"OCLB","OCLB_FL1S","OCLB_FL1S_P1","OCLB_FL1S_P1_3950","FL_S","Shallow","offshore","Shys",0,3,0,0.018409086,184.09086,5.21542944007557,2.26503222658059,NA,"d"
"OCLB","OCLB_FL1S","OCLB_FL1S_P1","OCLB_FL1S_P1_3951","FL_S","Shallow","offshore","Gspp",0,1,0,0.040544569,405.44569,6.00498693117005,2.6079326881083,NA,"m"
"OCLB","OCLB_FL1S","OCLB_FL1S_P1","OCLB_FL1S_P1_3952","FL_S","Shallow","offshore","Pdam",0,2,1,0.537385346,5373.85346,8.58930052047466,3.73028581945087,"bad","bad"
"OCLB","OCLB_FL1S","OCLB_FL1S_P1","OCLB_FL1S_P1_3953","FL_S","Shallow","offshore","Shys",0,5,1,0.04645279,464.5279,6.14102162103566,2.66701180326435,NA,"bad"
"OCLB","OCLB_FL1S","OCLB_FL1S_P1","OCLB_FL1S_P1_3954","FL_S","Shallow","offshore","Pver",0,1,1,0.013917037,139.17037,4.93569886604718,2.14354678186043,"bad","bad"
"OCLB","OCLB_FL1S","OCLB_FL1S_P1","OCLB_FL1S_P1_3955","FL_S","Shallow","offshore","Shys",0,6,0,0.002193326,21.93326,3.08800420619253,1.34110318684345,NA,"m"
"OCLB","OCLB_FL1S","OCLB_FL1S_P1","OCLB_FL1S_P1_3956","FL_S","Shallow","offshore","Spis",0,5,1,0.007581762,75.81762,4.32833071946098,1.87977014731423,"bad","pm"
"OCLB","OCLB_FL1S","OCLB_FL1S_P1","OCLB_FL1S_P1_3957","FL_S","Shallow","offshore","Abra",0,4,0,0.00062545,6.2545,1.83330120467266,0.79619259685592,NA,"m"
"OCLB","OCLB_FL1S","OCLB_FL1S_P1","OCLB_FL1S_P1_3958","FL_S","Shallow","offshore","Shys",0,5,0,0.012927128,129.27128,4.86191314200285,2.11150204906474,NA,"d"
"OCLB","OCLB_FL1S","OCLB_FL1S_P1","OCLB_FL1S_P1_3959","FL_S","Shallow","offshore","Shys",0,5,0,0.022177017,221.77017,5.40164157533959,2.34590312938917,NA,"d"
"OCLB","OCLB_FL1S","OCLB_FL1S_P1","OCLB_FL1S_P1_3960","FL_S","Shallow","offshore","Spis",0,5,0,0.017633872,176.33872,5.17240669092776,2.24634768402939,"bad","d"
"OCLB","OCLB_FL1S","OCLB_FL1S_P1","OCLB_FL1S_P1_3961","FL_S","Shallow","offshore","Pdam",0,1,1,0.032911858,329.11858,5.79641811135961,2.51735240056755,"bad","bad"
"OCLB","OCLB_FL1S","OCLB_FL1S_P1","OCLB_FL1S_P1_3962","FL_S","Shallow","offshore","Pver",0,5,0,0.030485779,304.85779,5.71984540557827,2.48409729698231,"bad","d"
"OCLB","OCLB_FL1S","OCLB_FL1S_P1","OCLB_FL1S_P1_3963","FL_S","Shallow","offshore","Shys",0,3,1,0.022776257,227.76257,5.42830372671364,2.35748235460659,"bad","bad"
"OCLB","OCLB_FL1S","OCLB_FL1S_P1","OCLB_FL1S_P1_3964","FL_S","Shallow","offshore","Shys",0,4,0,0.021623393,216.23393,5.37636083091198,2.33492384158585,NA,"m"
"OCLB","OCLB_FL1S","OCLB_FL1S_P1","OCLB_FL1S_P1_3965","FL_S","Shallow","offshore","Pver",0,1,1,0.032955791,329.55791,5.79775208963823,2.51793173997293,"bad","bad"
"OCLB","OCLB_FL1S","OCLB_FL1S_P1","OCLB_FL1S_P1_3966","FL_S","Shallow","offshore","Pver",0,1,1,0.046214269,462.14269,6.13587369621038,2.66477608791948,"bad","bad"
"OCLB","OCLB_FL1S","OCLB_FL1S_P1","OCLB_FL1S_P1_3967","FL_S","Shallow","offshore","Shys",0,3,1,0.032165525,321.65525,5.77348031981303,2.50739064427182,NA,"pm"
"OCLB","OCLB_FL1S","OCLB_FL1S_P1","OCLB_FL1S_P1_3968","FL_S","Shallow","offshore","Abra",0,2,1,0.137333235,1373.33235,7.22499543765579,3.13777565035008,NA,"pm"
"OCLB","OCLB_FL1S","OCLB_FL1S_P1","OCLB_FL1S_P1_3969","FL_S","Shallow","offshore","Abra",0,2,1,0.016808707,168.08707,5.1244821189553,2.22553430687417,NA,NA
"OCLB","OCLB_FL1S","OCLB_FL1S_P1","OCLB_FL1S_P1_3970","FL_S","Shallow","offshore","Shys",0,3,1,0.015199877,151.99877,5.02387242870827,2.18184007357389,NA,"pm"
"OCLB","OCLB_FL1S","OCLB_FL1S_P1","OCLB_FL1S_P1_3971","FL_S","Shallow","offshore","Pmas",0,1,1,0.030189361,301.89361,5.7100746705398,2.47985392067096,NA,"o"
"OCLB","OCLB_FL1S","OCLB_FL1S_P1","OCLB_FL1S_P1_3972","FL_S","Shallow","offshore","Pdam",0,2,1,0.039372944,393.72944,5.97566397290353,2.59519788914007,NA,"pm"
"OCLB","OCLB_FL1S","OCLB_FL1S_P1","OCLB_FL1S_P1_3973","FL_S","Shallow","offshore","Pmas",0,1,1,0.022349017,223.49017,5.40936743098347,2.34925842586329,"bad","pm"
"OCLB","OCLB_FL1S","OCLB_FL1S_P1","OCLB_FL1S_P1_3974","FL_S","Shallow","offshore","Pmas",0,1,1,0.030189361,301.89361,5.7100746705398,2.47985392067096,NA,"o"
"OCLB","OCLB_FL1S","OCLB_FL1S_P1","OCLB_FL1S_P1_3975","FL_S","Shallow","offshore","Pmas",0,1,1,0.05781684,578.1684,6.35986517571933,2.76205435146356,NA,"bad"
"OCLB","OCLB_FL1S","OCLB_FL1S_P1","OCLB_FL1S_P1_3976","FL_S","Shallow","offshore","Acor",0,4,1,0.068965728,689.65728,6.53619477854498,2.83863332496693,NA,"o"
"OCLB","OCLB_FL1S","OCLB_FL1S_P1","OCLB_FL1S_P1_3977","FL_S","Shallow","offshore","Menc",0,2,1,0.059231962,592.31962,6.38404638783982,2.77255611845322,NA,"pm"
"OCLB","OCLB_FL1S","OCLB_FL1S_P1","OCLB_FL1S_P1_3978","FL_S","Shallow","offshore","Pmas",0,1,1,0.015519643,155.19643,5.04469160490724,2.19088172691487,NA,"o"
"OCLB","OCLB_FL1S","OCLB_FL1S_P1","OCLB_FL1S_P1_3979","FL_S","Shallow","offshore","Pdam",0,1,1,0.048783825,487.83825,6.18998389599179,2.68827584909923,"bad","bad"
"OCLB","OCLB_FL1S","OCLB_FL1S_P1","OCLB_FL1S_P1_3980","FL_S","Shallow","offshore","Pdam",0,2,1,0.06228623,622.8623,6.43432546707,2.79439204511807,"bad","pm"
"OCLB","OCLB_FL1S","OCLB_FL1S_P1","OCLB_FL1S_P1_3981","FL_S","Shallow","offshore","Pmas",0,1,1,0.022989451,229.89451,5.4376205515362,2.36152860021589,"bad",NA
"OCLB","OCLB_FL1S","OCLB_FL1S_P1","OCLB_FL1S_P1_3982","FL_S","Shallow","offshore","Abra",0,4,1,0.014116508,141.16508,4.94992998569141,2.14972727859322,NA,"pm"
"OCLB","OCLB_FL1S","OCLB_FL1S_P1","OCLB_FL1S_P1_3983","FL_S","Shallow","offshore","Shys",0,2,1,0.003900925,39.00925,3.66379879749422,1.59116760055551,NA,"bad"
"OCLB","OCLB_FL1S","OCLB_FL1S_P1","OCLB_FL1S_P1_3984","FL_S","Shallow","offshore","Shys",0,3,1,0.017441307,174.41307,5.16142645132737,2.24157902656096,NA,"bad"
"OCLB","OCLB_FL1S","OCLB_FL1S_P1","OCLB_FL1S_P1_3985","FL_S","Shallow","offshore","Shys",0,5,1,0.076926949,769.26949,6.64544135024778,2.88607850822431,NA,"pm"
"OCLB","OCLB_FL1S","OCLB_FL1S_P1","OCLB_FL1S_P1_3986","FL_S","Shallow","offshore","Acor",0,5,1,0.022130525,221.30525,5.39954297022793,2.34499171676949,"pm","pm"
"OCLB","OCLB_FL1S","OCLB_FL1S_P1","OCLB_FL1S_P1_3987","FL_S","Shallow","offshore","Pver",0,1,1,0.03954503,395.4503,5.98002511559455,2.59709190934557,NA,NA
"OCLB","OCLB_FL1S","OCLB_FL1S_P1","OCLB_FL1S_P1_3988","FL_S","Shallow","offshore","Shys",0,3,1,0.016914199,169.14199,5.13073853968631,2.22825143587411,NA,NA
"OCLB","OCLB_FL1S","OCLB_FL1S_P1","OCLB_FL1S_P1_3989","FL_S","Shallow","offshore","Atab",0,1,1,0.371462495,3714.62495,8.22003299647004,3.56991497142959,"bad","bad"
"OCLB","OCLB_FL1S","OCLB_FL1S_P1","OCLB_FL1S_P1_3990","FL_S","Shallow","offshore","Pver",0,1,1,0.01589508,158.9508,5.0685947203734,2.20126271806212,NA,"pm"
"OCLB","OCLB_FL1S","OCLB_FL1S_P1","OCLB_FL1S_P1_3991","FL_S","Shallow","offshore","Spis",0,4,1,0.012307469,123.07469,4.81279140685174,2.0901687505471,"bad",NA
"OCLB","OCLB_FL1S","OCLB_FL1S_P1","OCLB_FL1S_P1_3992","FL_S","Shallow","offshore","Pver",0,1,1,0.031991563,319.91563,5.76805730478035,2.50503545876785,"bad",NA
"OCLB","OCLB_FL1S","OCLB_FL1S_P1","OCLB_FL1S_P1_3993","FL_S","Shallow","offshore","Pdam",0,1,1,0.072224401,722.24401,6.58236304578478,2.85868394866821,"bad","bad"
"OCLB","OCLB_FL1S","OCLB_FL1S_P1","OCLB_FL1S_P1_3994","FL_S","Shallow","offshore","Pmas",0,1,1,0.019496111,194.96111,5.27280010277633,2.28994798881466,NA,"o"
"OCLB","OCLB_FL1S","OCLB_FL1S_P1","OCLB_FL1S_P1_3995","FL_S","Shallow","offshore","Pver",0,2,1,0.016085441,160.85441,5.0804996701572,2.20643297206056,"bad",NA
"OCLB","OCLB_FL1S","OCLB_FL1S_P1","OCLB_FL1S_P1_3996","FL_S","Shallow","offshore","Pdam",0,2,1,0.069414696,694.14696,6.54268369601433,2.8414514260174,"bad","pm"
"OCLB","OCLB_FL1S","OCLB_FL1S_P1","OCLB_FL1S_P1_3997","FL_S","Shallow","offshore","Pver",0,2,1,0.022636337,226.36337,5.42214153995286,2.35480615089993,"bad","o, pm"
"OCLB","OCLB_FL1S","OCLB_FL1S_P1","OCLB_FL1S_P1_3998","FL_S","Shallow","offshore","Spis",0,4,1,0.006361809,63.61809,4.15289786386467,1.80358062618423,"bad",NA
"OCLB","OCLB_FL1S","OCLB_FL1S_P1","OCLB_FL1S_P1_3999","FL_S","Shallow","offshore","Pdam",0,1,1,0.026938602,269.38602,5.596145369534,2.43037505391705,"bad","bad"
"OCLB","OCLB_FL1S","OCLB_FL1S_P1","OCLB_FL1S_P1_4000","FL_S","Shallow","offshore","Adgt",0,1,1,0.02037812,203.7812,5.3170468692323,2.30916411532855,NA,"pm"
"OCLB","OCLB_FL1S","OCLB_FL1S_P1","OCLB_FL1S_P1_4001","FL_S","Shallow","offshore","Abra",0,4,1,0.045538245,455.38245,6.12113761533764,2.65837628931157,NA,"pm"
"OCLB","OCLB_FL1S","OCLB_FL1S_P2","OCLB_FL1S_P2_4002","FL_S","Shallow","offshore","Shys",0,3,0,0.007360854,73.60854,4.29876105161226,1.86692820373583,NA,"m"
"OCLB","OCLB_FL1S","OCLB_FL1S_P2","OCLB_FL1S_P2_4003","FL_S","Shallow","offshore","Shys",0,5,0,0.017446297,174.46297,5.16171251281981,2.24170326148861,NA,"m"
"OCLB","OCLB_FL1S","OCLB_FL1S_P2","OCLB_FL1S_P2_4004","FL_S","Shallow","offshore","Pmas",0,1,0,0.002197865,21.97865,3.09007152761697,1.3420010131304,NA,"m"
"OCLB","OCLB_FL1S","OCLB_FL1S_P2","OCLB_FL1S_P2_4005","FL_S","Shallow","offshore","Acor",0,1,0,0.005105224,51.05224,3.93284942219848,1.70801480221719,NA,"m"
"OCLB","OCLB_FL1S","OCLB_FL1S_P2","OCLB_FL1S_P2_4006","FL_S","Shallow","offshore","Acor",0,4,0,0.031650537,316.50537,5.75734020826494,2.50038108288918,NA,"m"
"OCLB","OCLB_FL1S","OCLB_FL1S_P2","OCLB_FL1S_P2_4007","FL_S","Shallow","offshore","Shys",0,3,0,0.003795052,37.95052,3.63628320598755,1.57921773099786,NA,"d"
